customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1823-DHCTG,Female,0,Yes,No,46,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,66.91,3126.92,No
2230-XPWFE,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),69.2,1333.1,No
5394-FQRBO,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),85.62,322.61,Yes
3809-QFUZP,Male,1,No,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,112.97,666.05,Yes
3473-MOSMT,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,89.29,3067.04,No
6724-KINLU,Female,0,No,No,70,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),115.44,8078.26,No
6974-SRSHX,Female,0,Yes,Yes,37,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),33.42,1177.4,No
6017-GUMIH,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.58,1856.96,No
1187-MOFXH,Female,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),85.04,2872.96,No
0318-OFLZZ,Female,0,Yes,Yes,0,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),49.69,49.69,No
3590-ILEET,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,26.64,645.58,Yes
2936-UTOIQ,Male,0,No,Yes,0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,102.5,102.5,Yes
7317-VUBLT,Female,0,No,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,80.12,955.46,No
1598-NUION,Female,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),35.94,1676.7,No
3757-RCLXY,Male,1,No,No,61,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,91.39,5589.65,Yes
8081-RUPIB,Male,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),117.22,2529.63,No
1613-WUGVN,Male,0,Yes,No,22,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),78.64,1695.1,No
6362-XQXWD,Male,0,No,No,58,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,113.63,6528.37,Yes
9223-HXWVL,Female,0,Yes,No,5,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,107.36,643.55,Yes
1126-FPVZI,Female,0,No,No,12,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.6,692.85,Yes
9700-VYDEX,Female,0,Yes,No,3,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,76.05,236.61,Yes
1542-WEOTK,Male,0,No,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,78.44,556.1,No
8463-RITRQ,Female,0,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),111.93,6600.25,No
5099-KBCUI,Male,0,No,No,35,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,4022.44,Yes
5384-ATXKU,Female,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),58.56,462.82,No
3150-UYTQS,Male,0,Yes,No,15,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.88,1718.02,Yes
0842-WEMIU,Male,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.66,1650.5,No
8208-CBQDR,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,66.61,1520.29,No
9622-ASMWF,Male,0,Yes,No,66,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,101.3,6702.91,No
5614-SBRWI,Female,1,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,77.57,3654.49,No
7369-VKCCY,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,104.97,262.48,Yes
2944-NGLQU,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,90.38,335.82,No
1847-ZJMHG,Female,0,Yes,No,44,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),118.26,5207.66,No
8856-GPBEG,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,46.61,595.15,No
9919-WUSQJ,Female,0,Yes,No,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,105.56,105.56,Yes
4399-MMVEL,Male,1,Yes,Yes,40,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,52.85,2142.85,No
0994-RAXKH,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),65.76,1059.91,No
7933-NZFTF,Male,0,No,No,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,93.27,4899.8,No
3728-CEWPP,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),51.23,1704.51,No
4504-DKISP,Female,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),81.93,781.62,Yes
4724-DAIRI,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,104.99,3088.76,No
9643-RIILP,Female,0,No,Yes,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,84.54,5404.8,No
5744-LSCSS,Female,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),101.02,2842.62,Yes
4388-ALUBT,Female,0,No,No,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,48.05,1532.59,No
4163-GIMYI,Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),105.26,1856.08,No
5708-VYQZB,Female,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),39.55,1435.81,No
8632-YQATV,Male,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),35.61,2094.33,No
6195-QMBCF,Male,0,No,No,4,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,57.53,242.44,No
7007-YRUJS,Male,0,No,Yes,20,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,83.89,1685.73,No
0649-XPLIX,Female,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),103.32,4263.21,No
4829-HHYHL,Male,0,Yes,No,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),75.87,1362.76,No
6767-RBSOL,Male,0,No,Yes,54,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,72.3,3955.2,No
2563-VMVFX,Male,0,No,No,4,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.04,203.84,No
1727-LSFAJ,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,114.81,2208.98,No
8262-TPKFS,Male,0,No,No,42,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),34.33,1422.88,No
3790-PXQWU,Male,0,Yes,No,62,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,93.95,5868.52,No
2750-ACOLS,Male,0,Yes,No,25,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),25.18,704.55,No
0216-WBZOT,Male,0,Yes,Yes,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),95.5,1733.26,No
6041-FTBXC,Male,1,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,97.01,6589.56,No
7164-EDRXY,Male,1,No,Yes,37,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),28.83,1149.53,No
7267-DBQPU,Female,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),98.3,1327.92,No
8724-WXIAE,Male,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,63.22,63.22,Yes
5113-NSCDQ,Male,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,108.94,6865.45,No
2994-HUUWG,Male,1,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),69.04,155.05,No
3259-SJCNQ,Female,0,No,Yes,7,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,53.58,324.84,Yes
5481-WSIBH,Female,0,No,No,53,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),87.93,4616.26,No
4440-SYVFD,Female,0,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),31.39,2104.79,No
1978-XSINV,Male,0,No,No,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),83.94,3524.98,No
3932-DKPKI,Male,0,No,No,66,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),65.94,4315.08,No
9334-ALDHE,Male,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,62.3,2840.97,No
7541-RABVB,Female,0,No,Yes,43,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),61.06,2629.15,No
3893-PFIMI,Female,0,No,Yes,7,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),95.84,770.64,No
3988-YFVUL,Female,1,Yes,No,13,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.76,1007.0,No
7161-LCHOI,Female,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.63,963.2,No
0127-WMYLS,Female,0,Yes,Yes,49,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,81.25,3975.12,No
1979-PCXCK,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,118.75,1072.12,Yes
6831-YMLAZ,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,84.25,3672.81,No
7937-OBJUM,Male,1,Yes,Yes,15,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,54.94,846.09,No
6293-DRDHO,Male,0,Yes,No,6,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,35.16,166.58,No
9761-FCZBZ,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,61.67,381.96,No
7492-WRQPQ,Male,1,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.56,1431.06,Yes
9547-TVWHR,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),94.8,813.42,No
0427-IZPHG,Female,0,Yes,No,15,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,82.67,1215.73,No
7477-JZEQM,Male,0,Yes,No,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),44.54,3094.62,No
7513-UMOOE,Female,0,No,No,56,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,30.94,1750.46,No
6962-WNAGO,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),101.97,530.08,Yes
3310-BNLII,Male,0,No,No,13,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),19.63,257.05,No
9105-CQZRG,Female,1,No,No,22,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,116.92,2584.34,No
9010-WGYZQ,Female,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),38.97,2558.11,No
0877-EUFAG,Female,0,No,No,32,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),33.58,1032.35,No
0460-WJNIM,Male,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.61,617.44,No
3365-IGINH,Female,0,No,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),107.76,2466.04,No
1262-IFYFH,Female,1,Yes,No,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,115.57,3199.6,No
6027-YVQAY,Female,0,No,No,3,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,106.75,366.25,Yes
4265-BZYWG,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),118.75,2113.41,Yes
1544-FHUQL,Male,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,53.12,2130.52,No
0857-ZKCIR,Female,0,Yes,Yes,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,32.83,1355.91,No
9366-QHGMP,Male,1,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,82.72,1340.5,Yes
7531-DDFOI,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,68.23,1035.46,Yes
8632-NUJDN,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,83.72,520.28,Yes
2908-UXXGL,Male,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,104.87,104.87,Yes
5406-BTFFB,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.96,3286.25,No
6295-NUZAR,Male,0,Yes,Yes,45,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),38.21,1706.57,No
0719-XHEXX,Female,0,No,No,21,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,88.72,1869.81,No
0812-CSPSY,Male,0,Yes,No,36,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),61.48,2269.31,No
8216-FYJHQ,Male,0,Yes,No,60,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,64.45,3836.28,No
6682-IJYUT,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),117.5,2912.67,No
4669-VKFRE,Female,0,Yes,Yes,8,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.3,455.28,Yes
5460-ZNKRP,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),118.11,2226.16,Yes
5486-GXHUC,Female,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.8,665.88,Yes
3065-JCNLM,Female,0,No,No,71,No,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),91.55,6596.51,No
2665-MDMNX,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,101.45,3615.46,No
3693-BTQRK,Female,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),81.68,2133.39,No
8971-GLYYH,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,37.58,85.39,Yes
3899-VNSSX,Female,1,Yes,Yes,38,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,18.93,724.06,Yes
9362-KKFZI,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,118.75,6036.84,No
7402-YQHJF,Female,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),111.43,3140.62,No
3277-PWLGG,Female,1,Yes,No,28,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),118.75,3319.38,No
7646-JYJLJ,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,76.62,1274.16,Yes
2000-SGDTF,Female,0,No,No,21,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),48.35,1035.49,Yes
8896-PNBSZ,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.45,1075.37,No
5105-MEPAJ,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,114.36,973.68,Yes
8236-IEBWW,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.31,3936.54,No
2071-WPVWQ,Female,0,No,No,35,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,82.89,2825.15,Yes
0180-VULIU,Male,0,Yes,Yes,3,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),118.19,377.4,No
1902-RLXTU,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),114.51,3135.98,No
7810-YQAHG,Male,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,40.7,379.0,Yes
3902-UHDVJ,Male,1,Yes,No,56,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,74.16,4140.81,No
